335988,1,9,2,4, 
335988,1,9,3,1, 
335988,1,9,4,0, 
335988,1,9,5,6, 
335988,1,9,6,1, 
335988,1,10,1,2, 
335988,1,10,2,1, 
335988,1,10,3,1, 
335988,1,10,4,0, 
335988,1,10,5,0, 
335988,1,10,6,1, 
335988,1,11,1,6, 
335988,1,11,2,1, 
335988,1,11,3,2, 
335988,1,11,4,0, 
335988,1,11,5,6, 
335988,1,11,6,4, 
335988,1,12,1,6, 
335988,1,12,2,4, 
335988,1,12,3,1, 
335988,1,12,4,6, 
335988,1,12,5,1, 
335988,1,12,6,2, 
335988,1,13,1,0, 
335988,1,13,2,0,21
335988,1,13,3,1, 
335988,1,13,4,0, 
335988,1,13,5,0, 
335988,1,13,6,1, 
335988,1,13,7,1, 
335988,1,13,8,1, 
335988,1,14,1,1, 
335988,1,14,2,0, 
335988,1,14,3,1, 
335988,1,14,4,1, 
335988,1,14,5,6, 
335988,1,14,6,0, 
335988,1,15,1,4, 
335988,1,15,2,1, 
335988,1,15,3,2, 
335988,1,15,4,1, 
335988,1,15,5,4, 
335988,1,15,6,6, 
335988,1,16,1,6, 
335988,1,16,2,0, 
335988,1,16,3,0,22
335988,1,16,4,0, 
335988,1,16,5,1, 
335988,1,16,6,1, 
335988,1,17,1,1, 
335988,1,17,2,1, 
335988,1,17,3,6, 
335988,1,17,4,4, 
335988,1,17,5,1, 
335988,1,17,6,1, 
335988,1,18,1,0, 
335988,1,18,2,4, 
335988,1,18,3,1, 
335988,1,18,4,2, 
335988,1,18,5,6, 
335988,1,18,6,4, 
335988,1,19,1,4, 
335988,1,19,2,1, 
335988,1,19,3,1, 
335988,1,19,4,1, 
335988,1,19,5,6, 
335988,1,19,6,2, 
335988,1,20,1,6, 
335988,1,20,2,6, 
335988,1,20,3,4, 
335988,1,20,4,1, 
335988,1,20,5,6, 
335988,1,20,6,2, 
335988,2,1,1,4, 
335988,2,1,2,0, 
335988,2,1,3,0, 
335988,2,1,4,1, 
335988,2,1,5,0, 
335988,2,1,6,4, 
335988,2,2,1,1, 
335988,2,2,2,0, 
335988,2,2,3,1, 
335988,2,2,4,0, 
335988,2,2,5,4, 
335988,2,2,6,1, 
335988,2,3,1,1, 
335988,2,3,2,4, 
335988,2,3,3,0, 
335988,2,3,4,4, 
335988,2,3,5,1, 
335988,2,3,6,1, 
335988,2,4,1,0, 
335988,2,4,2,0, 
335988,2,4,3,1, 
335988,2,4,4,1, 
335988,2,4,5,2, 
335988,2,4,6,6, 
335988,2,5,1,0, 
335988,2,5,2,0, 
335988,2,5,3,1, 
335988,2,5,4,1, 
335988,2,5,5,4, 
335988,2,5,6,4, 
335988,2,6,1,1, 
335988,2,6,2,6, 
335988,2,6,3,1, 
335988,2,6,4,0, 
335988,2,6,5,0, 
335988,2,6,6,0,24
335988,2,6,7,0, 
335988,2,6,8,6, 
335988,2,7,1,1, 
335988,2,7,2,1, 
335988,2,7,3,1, 
335988,2,7,4,1, 
335988,2,7,5,0, 
335988,2,7,6,1, 
335988,2,8,1,4, 
335988,2,8,2,4, 
335988,2,8,3,1, 
335988,2,8,4,1, 
335988,2,8,5,4, 
335988,2,8,6,1, 
335988,2,9,1,4, 
335988,2,9,2,4, 
335988,2,9,3,1, 
335988,2,9,4,1, 
335988,2,9,5,1, 
335988,2,9,6,0, 
335988,2,9,7,1, 
335988,2,10,1,1, 
335988,2,10,2,6, 
335988,2,10,3,0, 
335988,2,10,4,1, 
335988,2,10,5,4, 
335988,2,10,6,1, 
335988,2,11,1,1, 
335988,2,11,2,0,25
335988,2,11,3,1, 
335988,2,11,4,1, 
335988,2,11,5,1, 
335988,2,11,6,1, 
335988,2,12,1,1, 
335988,2,12,2,6, 
335988,2,12,3,4, 
335988,2,12,4,0, 
335988,2,12,5,0, 
335988,2,12,6,1, 
335988,2,13,1,0, 
335988,2,13,2,6, 
335988,2,13,3,1, 
335988,2,13,4,0, 
335988,2,13,5,4, 
335988,2,13,6,1, 
335988,2,14,1,1, 
335988,2,14,2,1, 
335988,2,14,3,1, 
335988,2,14,4,0, 
335988,2,14,5,6, 
335988,2,14,6,0, 
335988,2,14,7,0, 
335988,2,15,1,1, 
335988,2,15,2,0,27
335988,2,15,3,4, 
335988,2,15,4,1, 
335988,2,15,5,1, 
335988,2,15,6,6, 
335988,2,16,1,2, 
335988,2,16,2,0, 
335988,2,16,3,4, 
335988,2,16,4,1, 
335988,2,16,5,1, 
335988,2,16,6,2, 
335988,2,17,1,0, 
335988,2,17,2,1, 
335988,2,17,3,1, 
335988,2,17,4,4, 
335988,2,17,5,1, 
335988,2,17,6,2, 
335988,2,18,1,1, 
335988,2,18,2,1, 
335988,2,18,3,2, 
335988,2,18,4,0,26
335988,2,18,5,0, 
335988,2,18,6,0, 
335988,2,19,1,1, 
335988,2,19,2,1, 
335988,2,19,3,1, 
335988,2,19,4,1, 
335988,2,19,5,2, 
335988,2,19,6,1, 
335988,2,20,1,1, 
335988,2,20,2,1, 
335988,2,20,3,0, 
335988,2,20,4,6, 
335988,2,20,5,1, 
335988,2,20,6,0, 
335989,1,1,1,0, 
335989,1,1,2,0, 
335989,1,1,3,0, 
335989,1,1,4,0, 
335989,1,1,5,0, 
335989,1,1,6,0, 
335989,1,1,7,6, 
335989,1,2,1,1, 
335989,1,2,2,0, 
335989,1,2,3,0, 
335989,1,2,4,1, 
335989,1,2,5,4, 
335989,1,2,6,4, 
335989,1,3,1,0, 
335989,1,3,2,0, 
335989,1,3,3,0,30
335989,1,3,4,0, 
335989,1,3,5,0, 
335989,1,3,6,0, 
335989,1,4,1,1, 
335989,1,4,2,Do_nothing, 
335989,1,4,3,4, 
335989,1,4,4,1, 
335989,1,4,5,0,31
335989,1,4,6,4, 
335989,1,5,1,0, 
335989,1,5,2,0, 
335989,1,5,3,1, 
335989,1,5,4,4, 
335989,1,5,5,0, 
335989,1,5,6,1, 
335989,1,6,1,0, 
335989,1,6,2,1, 
335989,1,6,3,0, 
335989,1,6,4,0, 
335989,1,6,5,1, 
335989,1,6,6,0, 
335989,1,7,1,0, 
335989,1,7,2,1,32
335989,1,7,3,2, 
335989,1,7,4,0, 
335989,1,7,5,0, 
335989,1,7,6,1, 
335989,1,8,1,0, 
335989,1,8,2,1, 
335989,1,8,3,1, 
335989,1,8,4,0,34
335989,1,8,5,0, 
335989,1,8,6,1, 
335989,1,9,1,0, 
335989,1,9,2,0, 
335989,1,9,3,0, 
335989,1,9,4,1, 
335989,1,9,5,0, 
335989,1,9,6,1, 
335989,1,10,1,0, 
335989,1,10,2,1, 
335989,1,10,3,1, 
335989,1,10,4,1, 
335989,1,10,5,1, 
335989,1,10,6,1, 
335989,1,11,1,0, 
335989,1,11,2,0, 
335989,1,11,3,0,33
335989,1,11,4,1, 
335989,1,11,5,0, 
335989,1,11,6,1, 
335989,1,12,1,6, 
335989,1,12,2,4, 
335989,1,12,3,1, 
335989,1,12,4,0, 
335989,1,12,5,1, 
335989,1,12,6,0, 
335989,1,13,1,0,36
335989,1,13,2,4, 
335989,1,13,3,1, 
335989,1,13,4,0, 
335989,1,13,5,0, 
335989,1,13,6,1, 
335989,1,13,7,1, 
335989,1,14,1,4, 
335989,1,14,2,1, 
335989,1,14,3,1, 
335989,1,14,4,0, 
335989,1,14,5,1, 
335989,1,14,6,0, 
335989,1,15,1,6, 
335989,1,15,2,0,35
335989,1,15,3,0, 
335989,1,15,4,1, 
335989,1,15,5,1, 
335989,1,15,6,1, 
335989,1,16,1,0, 
335989,1,16,2,0, 
335989,1,16,3,4, 
335989,1,16,4,0, 
335989,1,16,5,4, 
335989,1,16,6,2, 
335989,1,17,1,1, 
335989,1,17,2,0, 
335989,1,17,3,1, 
335989,1,17,4,0, 
335989,1,17,5,1, 
335989,1,17,6,1, 
335989,1,18,1,0,38
335989,1,18,2,0, 
335989,1,18,3,0, 
335989,1,18,4,0, 
335989,1,18,5,1, 
335989,1,18,6,0, 
335989,1,19,1,0, 
335989,1,19,2,1, 
335989,1,19,3,4, 
335989,1,19,4,4, 
335989,1,19,5,0, 
335989,1,19,6,1, 
335989,1,20,1,4, 
335989,1,20,2,0, 
335989,1,20,3,1, 
335989,1,20,4,1, 
335989,1,20,5,2, 
335989,1,20,6,0, 
335989,2,1,1,0, 
335989,2,1,2,0, 
335989,2,1,3,0, 
335989,2,1,4,0, 
335989,2,1,5,4, 
335989,2,1,6,4, 
335989,2,2,1,4, 
335989,2,2,2,4, 
335989,2,2,3,4, 
335989,2,2,4,0,41
335989,2,2,5,0, 
335989,2,2,6,0, 
335989,2,2,7,0, 
335989,2,3,1,0, 
335989,2,3,2,4, 
335989,2,3,3,0, 
335989,2,3,4,1, 
335989,2,3,5,0, 
335989,2,3,6,0, 
335989,2,4,1,1, 
335989,2,4,2,0, 
335989,2,4,3,4, 
335989,2,4,4,1, 
335989,2,4,5,4, 
335989,2,4,6,0, 
335989,2,5,1,0, 
335989,2,5,2,1, 
335989,2,5,3,6, 
335989,2,5,4,4, 
335989,2,5,5,0, 
335989,2,5,6,1, 
335989,2,6,1,0, 
335989,2,6,2,0, 
335989,2,6,3,1, 
335989,2,6,4,0, 
335989,2,6,5,4, 
335989,2,6,6,1, 
335989,2,6,7,0, 
335989,2,7,1,1, 
335989,2,7,2,1, 
335989,2,7,3,0, 
335989,2,7,4,0, 
335989,2,7,5,1, 
335989,2,7,6,1, 
335989,2,8,1,1, 
335989,2,8,2,4, 
335989,2,8,3,0, 
335989,2,8,4,0, 
335989,2,8,5,4, 
335989,2,8,6,2, 
335989,2,8,7,0, 
335989,2,9,1,0, 
335989,2,9,2,1, 
335989,2,9,3,4, 
335989,2,9,4,0, 
335989,2,9,5,1, 
335989,2,9,6,1, 
335989,2,10,1,0, 
335989,2,10,2,0, 
335989,2,10,3,4, 
335989,2,10,4,1, 
335989,2,10,5,1, 
335989,2,10,6,0, 
335989,2,10,7,1, 
335989,2,11,1,1, 
335989,2,11,2,1, 
335989,2,11,3,4, 
335989,2,11,4,1, 
335989,2,11,5,1, 
335989,2,11,6,1, 
335989,2,12,1,1, 
335989,2,12,2,1, 
335989,2,12,3,2, 
335989,2,12,4,1, 
335989,2,12,5,0, 
335989,2,12,6,0, 
335989,2,13,1,1, 
335989,2,13,2,1, 
335989,2,13,3,1, 
335989,2,13,4,1, 
335989,2,13,5,1, 
335989,2,13,6,0, 
335989,2,13,7,1, 
335989,2,14,1,1, 
335989,2,14,2,0, 
335989,2,14,3,1, 
335989,2,14,4,1, 
335989,2,14,5,1, 
335989,2,14,6,0, 
335989,2,15,1,0, 
335989,2,15,2,1, 
335989,2,15,3,4, 
335989,2,15,4,2, 
335989,2,15,5,4, 
335989,2,15,6,1, 
335989,2,15,7,0, 
335989,2,16,1,4, 
335990,1,1,1,0, 
335990,1,1,2,4, 
335990,1,1,3,0, 
335990,1,1,4,0, 
335990,1,1,5,4, 
335990,1,1,6,0, 
335990,1,2,1,1, 
335990,1,2,2,0, 
335990,1,2,3,0, 
335990,1,2,4,0, 
335990,1,2,5,0,43
335990,1,2,6,0, 
335990,1,3,1,0, 
335990,1,3,2,4, 
335990,1,3,3,0, 
335990,1,3,4,1, 
335990,1,3,5,0, 
335990,1,3,6,0, 
335990,1,3,7,0, 
335990,1,4,1,0, 
335990,1,4,2,1, 
335990,1,4,3,0, 
335990,1,4,4,0,45
335990,1,4,5,2, 
335990,1,4,6,0, 
335990,1,5,1,0, 
335990,1,5,2,4, 
335990,1,5,3,4, 
335990,1,5,4,0, 
335990,1,5,5,4, 
335990,1,5,6,0, 
335990,1,5,7,6, 
335990,1,6,1,1, 
335990,1,6,2,4, 
335990,1,6,3,0, 
335990,1,6,4,0,44
335990,1,6,5,1, 
335990,1,6,6,0, 
335990,1,7,1,1, 
335990,1,7,2,0, 
335990,1,7,3,1, 
335990,1,7,4,4, 
335990,1,7,5,1, 
335990,1,7,6,0, 
335990,1,8,1,0, 
335990,1,8,2,1, 
335990,1,8,3,1, 
335990,1,8,4,1, 
335990,1,8,5,1, 
335990,1,8,6,2, 
335990,1,9,1,0, 
335990,1,9,2,1, 
335990,1,9,3,1, 
335990,1,9,4,4, 
335990,1,9,5,1, 
335990,1,9,6,4, 
335990,1,10,1,0, 
335990,1,10,2,1, 
335990,1,10,3,0, 
335990,1,10,4,0, 
335990,1,10,5,0, 
335990,1,10,6,0, 
335990,1,11,1,1, 
335990,1,11,2,1, 
335990,1,11,3,4, 
335990,1,11,4,1, 
335990,1,11,5,0, 
335990,1,11,6,0, 
335990,1,12,1,0, 
335990,1,12,2,2, 
335990,1,12,3,1, 
335990,1,12,4,0, 
335990,1,12,5,4, 
335990,1,12,6,6, 
335990,1,13,1,0, 
335990,1,13,2,1, 
335990,1,13,3,0, 
335990,1,13,4,0, 
335990,1,13,5,1, 
335990,1,13,6,1, 
335990,1,14,1,0, 
335990,1,14,2,0, 
335990,1,14,3,0,47
335990,1,14,4,1, 
335990,1,14,5,0, 
335990,1,14,6,0, 
335990,1,15,1,1, 
335990,1,15,2,1, 
335990,1,15,3,1, 
335990,1,15,4,0, 
335990,1,15,5,2, 
335990,1,15,6,1, 
335990,1,16,1,1, 
335990,1,16,2,1, 
335990,1,16,3,1, 
335990,1,16,4,0, 
335990,1,16,5,1, 
335990,1,16,6,4, 
335990,1,16,7,4, 
335990,1,17,1,1, 
335990,1,17,2,0, 
335990,1,17,3,4, 
335990,1,17,4,1, 
335990,1,17,5,0,46
335990,1,17,6,4, 
335990,1,18,1,2, 
335990,1,18,2,6, 
335990,1,18,3,1, 
335990,1,18,4,4, 
335990,1,18,5,6, 
335990,1,18,6,1, 
335990,1,19,1,1, 
335990,1,19,2,1, 
335990,1,19,3,0, 
335990,1,19,4,1, 
335990,1,19,5,0,48
335990,1,19,6,6, 
335990,1,20,1,1, 
335990,1,20,2,0, 
335990,1,20,3,4, 
335990,1,20,4,1, 
335990,1,20,5,1, 
335990,1,20,6,0,49
335990,2,1,1,0, 
335990,2,1,2,1, 
335990,2,1,3,0, 
335990,2,1,4,1, 
335990,2,1,5,4, 
335990,2,1,6,4, 
335990,2,2,1,0, 
335990,2,2,2,0, 
335990,2,2,3,0, 
335990,2,2,4,0, 
335990,2,2,5,0, 
335990,2,2,6,1, 
335990,2,3,1,0, 
335990,2,3,2,4, 
335990,2,3,3,1, 
335990,2,3,4,1, 
335990,2,3,5,4, 
335990,2,3,6,1, 
335990,2,4,1,0, 
335990,2,4,2,1, 
335990,2,4,3,1, 
335990,2,4,4,1, 
335990,2,4,5,1, 
335990,2,4,6,1, 
335990,2,5,1,4, 
335990,2,5,2,1, 
335990,2,5,3,4, 
335990,2,5,4,0, 
335990,2,5,5,0, 
335990,2,5,6,0, 
335990,2,5,7,0,51
335990,2,6,1,1, 
335990,2,6,2,0, 
335990,2,6,3,0, 
335990,2,6,4,1, 
335990,2,6,5,1, 
335990,2,6,6,0, 
335990,2,7,1,1, 
335990,2,7,2,0, 
335990,2,7,3,4, 
335990,2,7,4,0, 
335990,2,7,5,0, 
335990,2,7,6,1, 
335990,2,8,1,2, 
335990,2,8,2,1, 
335990,2,8,3,1, 
335990,2,8,4,1, 
335990,2,8,5,1, 
335990,2,8,6,2, 
335990,2,9,1,6, 
335990,2,9,2,6, 
335990,2,9,3,0, 
335990,2,9,4,0, 
335990,2,9,5,1, 
335990,2,9,6,0,6
335990,2,9,7,1, 
335990,2,10,1,1, 
335990,2,10,2,4, 
335990,2,10,3,1, 
335990,2,10,4,0, 
335990,2,10,5,1, 
335990,2,10,6,0,52
335990,2,11,1,1, 
335990,2,11,2,1, 
335990,2,11,3,0, 
335990,2,11,4,1, 
335990,2,11,5,0, 
335990,2,11,6,1, 
335990,2,12,1,1, 
335990,2,12,2,4, 
335990,2,12,3,1, 
335990,2,12,4,1, 
335990,2,12,5,6, 
335990,2,12,6,1, 
335990,2,13,1,0, 
335990,2,13,2,4, 
335990,2,13,3,4, 
335990,2,13,4,0, 
335990,2,13,5,1, 
335990,2,13,6,1, 
335990,2,14,1,1, 
335990,2,14,2,0, 
335990,2,14,3,0, 
335990,2,14,4,0,8
335990,2,14,5,0, 
335990,2,14,6,0, 
335990,2,14,7,0, 
335990,2,14,8,2, 
335990,2,15,1,1, 
335990,2,15,2,1, 
335990,2,15,3,1, 
335990,2,15,4,4, 
335990,2,15,5,1, 
335990,2,15,6,1, 
335990,2,16,1,1, 
335990,2,16,2,4, 
335990,2,16,3,1, 
335990,2,16,4,0, 
335990,2,16,5,1, 
335990,2,16,6,1, 
335990,2,17,1,6, 
335990,2,17,2,1, 
335990,2,17,3,1, 
335990,2,17,4,1, 
335990,2,17,5,1, 
335990,2,17,6,0, 
335990,2,18,1,6, 
335990,2,18,2,1, 
335990,2,18,3,1, 
335990,2,18,4,1, 
335990,2,18,5,4, 
335990,2,18,6,6, 
335990,2,19,1,1, 
335990,2,19,2,4, 
335990,2,19,3,1, 
335990,2,19,4,0,9
335990,2,19,5,2, 
335990,2,19,6,0, 
335990,2,20,1,1, 
335990,2,20,2,0, 
335990,2,20,3,0, 
335990,2,20,4,0, 
335990,2,20,5,1, 
335991,1,1,1,1, 
335991,1,1,2,0, 
335991,1,1,3,2, 
335991,1,1,4,0, 
335991,1,1,5,0, 
335991,1,1,6,0, 
335991,1,1,7,5, 
335991,1,2,1,0, 
335991,1,2,2,1, 
335991,1,2,3,0, 
335991,1,2,4,1, 
335991,1,2,5,0, 
335991,1,2,6,0, 
335991,1,2,7,0, 
335991,1,2,8,0, 
335991,1,3,1,1, 
335991,1,3,2,0, 
335991,1,3,3,0, 
335991,1,3,4,1, 
335991,1,3,5,4, 
335991,1,3,6,1, 
335991,1,4,1,0, 
335991,1,4,2,0,54
335991,1,4,3,0, 
335991,1,4,4,0, 
335991,1,4,5,0, 
335991,1,4,6,0, 
335991,1,5,1,1, 
335991,1,5,2,0, 
335991,1,5,3,0,55
335991,1,5,4,1, 
335991,1,5,5,0, 
335991,1,5,6,0, 
335991,1,6,1,6, 
335991,1,6,2,0, 
335991,1,6,3,6, 
335991,1,6,4,4, 
335991,1,6,5,0, 
335991,1,6,6,0, 
335991,1,7,1,1, 
335991,1,7,2,0, 
335991,1,7,3,1, 
335991,1,7,4,4, 
335991,1,7,5,0, 
335991,1,7,6,0, 
335991,1,8,1,0, 
335991,1,8,2,0, 
335991,1,8,3,0, 
335991,1,8,4,1, 
335991,1,8,5,0, 
335991,1,8,6,0, 
335991,1,8,7,0, 
335991,1,9,1,0,53
335991,1,9,2,0, 
335991,1,9,3,0, 
335991,1,9,4,0,57
335991,1,9,5,0, 
335991,1,9,6,1, 
335991,1,10,1,1, 
335991,1,10,2,1, 
335991,1,10,3,0, 
335991,1,10,4,0, 
335991,1,10,5,0, 
335991,1,10,6,0, 
335991,1,11,1,0, 
335991,1,11,2,0, 
335991,1,11,3,0, 
335991,1,11,4,0, 
335991,1,11,5,1, 
335991,1,11,6,4, 
335991,1,12,1,0, 
335991,1,12,2,0, 
335991,1,12,3,1, 
335991,1,12,4,0,58
335991,1,12,5,1, 
335991,1,12,6,0, 
335991,1,13,1,1, 
335991,1,13,2,1, 
335991,1,13,3,0, 
335991,1,13,4,1, 
335991,1,13,5,0, 
335991,1,13,6,0, 
335991,1,14,1,0, 
335991,1,14,2,0, 
335991,1,14,3,0, 
335991,1,14,4,0, 
335991,1,14,5,1, 
335991,1,14,6,1, 
335991,1,15,1,6, 
335991,1,15,2,0, 
335991,1,15,3,0,232
335991,1,15,4,1, 
335991,1,15,5,1, 
335991,1,15,6,4, 
335991,1,16,1,0, 
335991,1,16,2,1, 
335991,1,16,3,0, 
335991,1,16,4,0, 
335991,1,16,5,0, 
335991,1,16,6,2, 
335991,1,16,7,1, 
335991,1,17,1,0, 
335991,1,17,2,0, 
335991,1,17,3,6, 
335991,1,17,4,6, 
335991,1,17,5,1, 
335991,1,17,6,6, 
335991,1,17,7,0, 
335991,1,18,1,1, 
335991,1,18,2,0, 
335991,1,18,3,1, 
335991,1,18,4,0,56
335991,1,18,5,1, 
335991,1,18,6,0,60
335991,1,19,1,1, 
335991,1,19,2,4, 
335991,1,19,3,0,59
335991,1,19,4,0,131
335991,2,1,1,1, 
335991,2,1,2,4, 
335991,2,1,3,0, 
335991,2,1,4,1, 
335991,2,1,5,0, 
335991,2,1,6,0, 
335991,2,2,1,0, 
335991,2,2,2,0,2
335991,2,2,3,0, 
335991,2,2,4,2, 
335991,2,2,5,0, 
335991,2,2,6,4, 
335991,2,3,1,0,3
335991,2,3,2,0, 
335991,2,3,3,0, 
335991,2,3,4,0, 
335991,2,3,5,0, 
335991,2,3,6,1, 
335991,2,4,1,0, 
335991,2,4,2,0, 
